Date,Store,Product,ProductType,Forecast,OpeningStock,Production,AvailableForSale,Sales,ClosingStock,Loss,ForecastError,ForecastAbsoluteError,SellThroughRate,InventoryStatus,StockoutFlag,LossFlag,ProductionMethod,IsEventDay,EventName,PromotionType,PromotionTarget,SalesSource
2026-05-10,Shop_B,リッチシュー,regular,16,0,18,18,16,2,0,0,0,0.8889,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-10,Shop_B,季節シュー,seasonal,11,3,9,12,9,3,0,2,2,0.75,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-10,Shop_C,エクレア,regular,16,4,14,18,18,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-10,Shop_C,シュー,regular,40,5,40,45,36,9,0,4,4,0.8,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-10,Shop_C,パール,regular,10,6,5,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-10,Shop_C,プリン,regular,13,4,11,15,13,2,0,0,0,0.8667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-10,Shop_C,リッチエクレア,regular,13,1,14,15,12,3,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-10,Shop_C,リッチシュー,regular,19,0,21,21,21,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-10,Shop_C,季節シュー,seasonal,15,7,10,17,11,6,0,4,4,0.6471,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_A,エクレア,regular,11,3,9,12,12,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_A,シュー,regular,25,0,28,28,24,4,0,1,1,0.8571,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_A,パール,regular,7,0,8,8,8,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_A,プリン,regular,10,5,6,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_A,リッチエクレア,regular,12,0,13,13,6,7,0,6,6,0.4615,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_A,リッチシュー,regular,12,0,13,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_A,季節シュー,seasonal,8,0,9,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_B,エクレア,regular,9,7,3,10,5,5,0,4,4,0.5,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_B,シュー,regular,22,2,23,25,20,5,0,2,2,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_B,パール,regular,8,3,6,9,6,3,0,2,2,0.6667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_B,プリン,regular,5,1,5,6,5,1,0,0,0,0.8333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_B,リッチエクレア,regular,8,3,6,9,8,1,0,0,0,0.8889,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_B,リッチシュー,regular,13,2,13,15,10,5,0,3,3,0.6667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_B,季節シュー,seasonal,9,3,7,10,8,2,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_C,エクレア,regular,13,0,15,15,14,1,0,-1,1,0.9333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_C,シュー,regular,29,9,23,32,28,4,0,1,1,0.875,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_C,パール,regular,11,0,12,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_C,プリン,regular,12,2,11,13,10,3,0,2,2,0.7692,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_C,リッチエクレア,regular,8,3,6,9,8,1,0,0,0,0.8889,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_C,リッチシュー,regular,12,0,13,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-11,Shop_C,季節シュー,seasonal,11,6,6,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_A,エクレア,regular,13,0,15,15,12,3,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_A,シュー,regular,27,4,26,30,26,4,0,1,1,0.8667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_A,パール,regular,8,0,9,9,8,1,0,0,0,0.8889,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_A,プリン,regular,9,0,10,10,8,2,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_A,リッチエクレア,regular,9,7,3,10,6,4,0,3,3,0.6,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_A,リッチシュー,regular,14,0,16,16,13,3,0,1,1,0.8125,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_A,季節シュー,seasonal,9,0,10,10,9,1,0,0,0,0.9,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_B,エクレア,regular,10,5,6,11,10,1,0,0,0,0.9091,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_B,シュー,regular,21,5,19,24,19,5,0,2,2,0.7917,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_B,パール,regular,6,3,4,7,7,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_B,プリン,regular,8,1,8,9,6,3,0,2,2,0.6667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_B,リッチエクレア,regular,5,1,5,6,5,1,0,0,0,0.8333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_B,リッチシュー,regular,11,5,7,11,10,1,1,1,1,0.9091,Low closing stock,False,True,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_B,季節シュー,seasonal,8,2,7,9,7,2,0,1,1,0.7778,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_C,エクレア,regular,11,1,11,12,12,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_C,シュー,regular,31,4,31,35,30,5,0,1,1,0.8571,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_C,パール,regular,8,2,7,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_C,プリン,regular,10,3,8,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_C,リッチエクレア,regular,10,1,10,11,6,5,0,4,4,0.5455,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_C,リッチシュー,regular,15,0,17,17,14,3,0,1,1,0.8235,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-12,Shop_C,季節シュー,seasonal,13,1,14,15,12,3,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_A,エクレア,regular,8,3,6,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_A,シュー,regular,25,4,24,28,28,0,0,-3,3,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_A,パール,regular,8,1,8,9,7,2,0,1,1,0.7778,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_A,プリン,regular,9,2,8,10,10,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_A,リッチエクレア,regular,9,4,6,10,8,2,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_A,リッチシュー,regular,16,3,15,18,18,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_A,季節シュー,seasonal,12,1,12,13,9,4,0,3,3,0.6923,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_B,エクレア,regular,11,1,11,12,9,3,0,2,2,0.75,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_B,シュー,regular,19,5,16,21,16,5,0,3,3,0.7619,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_B,パール,regular,7,0,8,8,8,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_B,プリン,regular,7,3,5,8,7,1,0,0,0,0.875,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_B,リッチエクレア,regular,5,1,5,6,6,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_B,リッチシュー,regular,10,1,10,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_B,季節シュー,seasonal,11,2,10,12,8,4,0,3,3,0.6667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_C,エクレア,regular,14,0,16,16,14,2,0,0,0,0.875,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_C,シュー,regular,31,5,30,35,31,4,0,0,0,0.8857,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_C,パール,regular,9,0,10,10,9,1,0,0,0,0.9,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_C,プリン,regular,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_C,リッチエクレア,regular,6,5,2,7,7,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_C,リッチシュー,regular,15,3,14,17,17,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-13,Shop_C,季節シュー,seasonal,13,3,12,15,15,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_A,エクレア,regular,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_A,シュー,regular,28,0,31,31,25,6,0,3,3,0.8065,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_A,パール,regular,8,2,7,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_A,プリン,regular,11,0,12,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_A,リッチエクレア,regular,8,2,7,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_A,リッチシュー,regular,16,0,18,18,18,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_A,季節シュー,seasonal,10,4,7,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_B,エクレア,regular,10,3,8,11,8,3,0,2,2,0.7273,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_B,シュー,regular,22,5,20,25,25,0,0,-3,3,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_B,パール,regular,7,0,8,8,7,1,0,0,0,0.875,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_B,プリン,regular,9,1,9,10,6,4,0,3,3,0.6,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_B,リッチエクレア,regular,6,0,7,7,7,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_B,リッチシュー,regular,12,0,13,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_B,季節シュー,seasonal,6,4,3,7,5,2,0,1,1,0.7143,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_C,エクレア,regular,13,2,13,15,14,1,0,-1,1,0.9333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_C,シュー,regular,31,4,31,35,33,2,0,-2,2,0.9429,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_C,パール,regular,10,1,10,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_C,プリン,regular,13,0,15,15,9,6,0,4,4,0.6,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_C,リッチエクレア,regular,6,0,7,7,5,2,0,1,1,0.7143,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_C,リッチシュー,regular,16,0,18,18,15,3,0,1,1,0.8333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-14,Shop_C,季節シュー,seasonal,12,0,13,13,9,4,0,3,3,0.6923,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_A,エクレア,regular,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_A,シュー,regular,29,6,26,32,28,4,0,1,1,0.875,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_A,パール,regular,9,0,10,10,9,1,0,0,0,0.9,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_A,プリン,regular,9,1,9,10,7,3,0,2,2,0.7,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_A,リッチエクレア,regular,5,0,6,6,6,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_A,リッチシュー,regular,16,0,18,18,14,4,0,2,2,0.7778,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_A,季節シュー,seasonal,12,0,13,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_B,エクレア,regular,12,3,10,13,8,5,0,4,4,0.6154,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_B,シュー,regular,22,0,25,25,22,3,0,0,0,0.88,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_B,パール,regular,8,1,8,9,8,1,0,0,0,0.8889,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_B,プリン,regular,10,4,7,11,6,5,0,4,4,0.5455,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_B,リッチエクレア,regular,7,0,8,8,8,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_B,リッチシュー,regular,12,0,13,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_B,季節シュー,seasonal,10,2,9,11,8,3,0,2,2,0.7273,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_C,エクレア,regular,9,1,9,10,10,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_C,シュー,regular,32,2,34,36,33,3,0,-1,1,0.9167,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_C,パール,regular,13,0,15,15,12,3,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_C,プリン,regular,11,6,6,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_C,リッチエクレア,regular,8,2,7,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_C,リッチシュー,regular,19,3,18,21,18,3,0,1,1,0.8571,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-15,Shop_C,季節シュー,seasonal,12,4,9,13,10,3,0,2,2,0.7692,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-16,Shop_A,エクレア,regular,17,0,19,19,15,4,0,2,2,0.7895,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-16,Shop_A,シュー,regular,35,4,35,39,37,2,0,-2,2,0.9487,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-16,Shop_A,パール,regular,11,1,11,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-16,Shop_A,プリン,regular,14,3,13,16,11,5,0,3,3,0.6875,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-16,Shop_A,リッチエクレア,regular,8,0,9,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
